,0
49150,/imagenet/train/n01534433/n01534433_11357.JPEG 4
49151,/imagenet/train/n04270147/n04270147_8083.JPEG 10
49152,/imagenet/train/n02226429/n02226429_10506.JPEG 34
49153,/imagenet/train/n04326547/n04326547_164.JPEG 23
49154,/imagenet/train/n03141823/n03141823_4544.JPEG 9
49155,/imagenet/train/n04515003/n04515003_20703.JPEG 13
49156,/imagenet/train/n02169497/n02169497_2209.JPEG 34
49157,/imagenet/train/n02105855/n02105855_17596.JPEG 8
49158,/imagenet/train/n03838899/n03838899_15764.JPEG 0
49159,/imagenet/train/n02087394/n02087394_9829.JPEG 4
49160,/imagenet/train/n02840245/n02840245_4568.JPEG 16
49161,/imagenet/train/n02979186/n02979186_9863.JPEG 10
49162,/imagenet/train/n04153751/n04153751_14370.JPEG 10
49163,/imagenet/train/n02259212/n02259212_1455.JPEG 4
49164,/imagenet/train/n03874293/n03874293_8008.JPEG 13
49165,/imagenet/train/n03085013/n03085013_3804.JPEG 2
49166,/imagenet/train/n02099849/n02099849_6281.JPEG 4
49167,/imagenet/train/n03290653/n03290653_13188.JPEG 16
49168,/imagenet/train/n02403003/n02403003_17425.JPEG 2
49169,/imagenet/train/n02132136/n02132136_20985.JPEG 4
49170,/imagenet/train/n04326547/n04326547_7889.JPEG 39
49171,/imagenet/train/n02087046/n02087046_2961.JPEG 3
49172,/imagenet/train/n04479046/n04479046_15266.JPEG 6
49173,/imagenet/train/n01753488/n01753488_10064.JPEG 4
49174,/imagenet/train/n03544143/n03544143_14837.JPEG 16
49175,/imagenet/train/n02321529/n02321529_9829.JPEG 4
49176,/imagenet/train/n02099267/n02099267_512.JPEG 4
49177,/imagenet/train/n01484850/n01484850_20535.JPEG 30
49178,/imagenet/train/n02641379/n02641379_32014.JPEG 2
49179,/imagenet/train/n04613696/n04613696_16067.JPEG 13
49180,/imagenet/train/n04008634/n04008634_21906.JPEG 0
49181,/imagenet/train/n02106550/n02106550_1025.JPEG 8
49182,/imagenet/train/n13040303/n13040303_1754.JPEG 19
49183,/imagenet/train/n02108089/n02108089_6223.JPEG 7
49184,/imagenet/train/n02823750/n02823750_314.JPEG 17
49185,/imagenet/train/n02808440/n02808440_65244.JPEG 3
49186,/imagenet/train/n04409515/n04409515_5748.JPEG 10
49187,/imagenet/train/n03207743/n03207743_20914.JPEG 24
49188,/imagenet/train/n04487394/n04487394_21323.JPEG 8
49189,/imagenet/train/n02129165/n02129165_12158.JPEG 4
49190,/imagenet/train/n03544143/n03544143_4719.JPEG 17
49191,/imagenet/train/n01843383/n01843383_4530.JPEG 4
49192,/imagenet/train/n02415577/n02415577_37479.JPEG 4
49193,/imagenet/train/n04311174/n04311174_7285.JPEG 1
49194,/imagenet/train/n02927161/n02927161_11276.JPEG 2
49195,/imagenet/train/n01697457/n01697457_17623.JPEG 25
49196,/imagenet/train/n02174001/n02174001_9351.JPEG 4
49197,/imagenet/train/n01675722/n01675722_6708.JPEG 4
49198,/imagenet/train/n04501370/n04501370_7564.JPEG 9
49199,/imagenet/train/n04536866/n04536866_4608.JPEG 1
49200,/imagenet/train/n02930766/n02930766_8798.JPEG 13
49201,/imagenet/train/n02098105/n02098105_8523.JPEG 4
49202,/imagenet/train/n03376595/n03376595_17093.JPEG 16
49203,/imagenet/train/n01978287/n01978287_4186.JPEG 2
49204,/imagenet/train/n03884397/n03884397_17621.JPEG 8
49205,/imagenet/train/n03903868/n03903868_11785.JPEG 16
49206,/imagenet/train/n02487347/n02487347_5843.JPEG 19
49207,/imagenet/train/n01537544/n01537544_18012.JPEG 4
49208,/imagenet/train/n02422106/n02422106_4808.JPEG 4
49209,/imagenet/train/n03874293/n03874293_629.JPEG 13
49210,/imagenet/train/n03249569/n03249569_30121.JPEG 1
49211,/imagenet/train/n03866082/n03866082_4636.JPEG 6
49212,/imagenet/train/n03792972/n03792972_6193.JPEG 25
49213,/imagenet/train/n01693334/n01693334_171.JPEG 4
49214,/imagenet/train/n03692522/n03692522_11823.JPEG 17
49215,/imagenet/train/n02123045/n02123045_3854.JPEG 4
49216,/imagenet/train/n03903868/n03903868_27488.JPEG 16
49217,/imagenet/train/n02457408/n02457408_207.JPEG 4
49218,/imagenet/train/n02099601/n02099601_13074.JPEG 25
49219,/imagenet/train/n02119022/n02119022_8917.JPEG 25
49220,/imagenet/train/n02106662/n02106662_25139.JPEG 4
49221,/imagenet/train/n03788195/n03788195_8889.JPEG 13
49222,/imagenet/train/n13040303/n13040303_8969.JPEG 41
49223,/imagenet/train/n02107683/n02107683_6268.JPEG 4
49224,/imagenet/train/n09472597/n09472597_7241.JPEG 25
49225,/imagenet/train/n03840681/n03840681_11055.JPEG 10
49226,/imagenet/train/n04229816/n04229816_7882.JPEG 7
49227,/imagenet/train/n02939185/n02939185_38243.JPEG 4
49228,/imagenet/train/n07754684/n07754684_20381.JPEG 39
49229,/imagenet/train/n01755581/n01755581_9653.JPEG 4
49230,/imagenet/train/n01614925/n01614925_6279.JPEG 4
49231,/imagenet/train/n01968897/n01968897_16539.JPEG 19
49232,/imagenet/train/n01734418/n01734418_3103.JPEG 4
49233,/imagenet/train/n01824575/n01824575_9003.JPEG 4
49234,/imagenet/train/n02843684/n02843684_21238.JPEG 23
49235,/imagenet/train/n01797886/n01797886_5522.JPEG 4
49236,/imagenet/train/n01737021/n01737021_1275.JPEG 4
49237,/imagenet/train/n02099429/n02099429_198.JPEG 4
49238,/imagenet/train/n03930313/n03930313_12108.JPEG 34
49239,/imagenet/train/n04311004/n04311004_925.JPEG 30
49240,/imagenet/train/n02117135/n02117135_2042.JPEG 4
49241,/imagenet/train/n02013706/n02013706_959.JPEG 4
49242,/imagenet/train/n02097130/n02097130_3557.JPEG 7
49243,/imagenet/train/n02869837/n02869837_14113.JPEG 2
49244,/imagenet/train/n02114367/n02114367_11143.JPEG 4
49245,/imagenet/train/n03804744/n03804744_9925.JPEG 1
49246,/imagenet/train/n07565083/n07565083_28548.JPEG 2
49247,/imagenet/train/n02834397/n02834397_2870.JPEG 3
49248,/imagenet/train/n02782093/n02782093_2864.JPEG 7
49249,/imagenet/train/n03461385/n03461385_55558.JPEG 13
49250,/imagenet/train/n06596364/n06596364_10338.JPEG 2
49251,/imagenet/train/n02025239/n02025239_1452.JPEG 4
49252,/imagenet/train/n03344393/n03344393_2866.JPEG 13
49253,/imagenet/train/n03016953/n03016953_1610.JPEG 16
49254,/imagenet/train/n04548362/n04548362_17678.JPEG 3
49255,/imagenet/train/n13052670/n13052670_5161.JPEG 44
49256,/imagenet/train/n04005630/n04005630_15473.JPEG 25
49257,/imagenet/train/n02492660/n02492660_11489.JPEG 23
49258,/imagenet/train/n02106382/n02106382_6202.JPEG 7
49259,/imagenet/train/n04355933/n04355933_78.JPEG 10
49260,/imagenet/train/n02120505/n02120505_23877.JPEG 4
49261,/imagenet/train/n09193705/n09193705_19055.JPEG 30
49262,/imagenet/train/n02088364/n02088364_4572.JPEG 7
49263,/imagenet/train/n02988304/n02988304_462.JPEG 16
49264,/imagenet/train/n04540053/n04540053_13180.JPEG 7
49265,/imagenet/train/n03599486/n03599486_18442.JPEG 13
49266,/imagenet/train/n01773797/n01773797_2068.JPEG 4
49267,/imagenet/train/n02859443/n02859443_18525.JPEG 13
49268,/imagenet/train/n02666196/n02666196_15567.JPEG 39
49269,/imagenet/train/n02877765/n02877765_12611.JPEG 17
49270,/imagenet/train/n01748264/n01748264_14314.JPEG 4
49271,/imagenet/train/n03838899/n03838899_28120.JPEG 1
49272,/imagenet/train/n03483316/n03483316_9307.JPEG 10
49273,/imagenet/train/n02497673/n02497673_296.JPEG 4
49274,/imagenet/train/n04417672/n04417672_5651.JPEG 25
49275,/imagenet/train/n02129604/n02129604_4872.JPEG 4
49276,/imagenet/train/n02110063/n02110063_9033.JPEG 8
49277,/imagenet/train/n02099601/n02099601_2312.JPEG 3
49278,/imagenet/train/n03868863/n03868863_9046.JPEG 5
49279,/imagenet/train/n04346328/n04346328_11156.JPEG 13
49280,/imagenet/train/n02526121/n02526121_5993.JPEG 4
49281,/imagenet/train/n02879718/n02879718_36093.JPEG 16
49282,/imagenet/train/n03803284/n03803284_2204.JPEG 3
49283,/imagenet/train/n02443114/n02443114_928.JPEG 4
49284,/imagenet/train/n03062245/n03062245_16238.JPEG 17
49285,/imagenet/train/n02112706/n02112706_3209.JPEG 4
49286,/imagenet/train/n01580077/n01580077_3039.JPEG 4
49287,/imagenet/train/n07697537/n07697537_25881.JPEG 39
49288,/imagenet/train/n02276258/n02276258_8029.JPEG 34
49289,/imagenet/train/n06596364/n06596364_38654.JPEG 2
49290,/imagenet/train/n03133878/n03133878_7207.JPEG 17
49291,/imagenet/train/n02978881/n02978881_44806.JPEG 3
49292,/imagenet/train/n01872401/n01872401_1557.JPEG 2
49293,/imagenet/train/n03777754/n03777754_9181.JPEG 16
49294,/imagenet/train/n03026506/n03026506_762.JPEG 3
49295,/imagenet/train/n01689811/n01689811_13213.JPEG 4
49296,/imagenet/train/n04398044/n04398044_21062.JPEG 17
49297,/imagenet/train/n03450230/n03450230_2297.JPEG 5
49298,/imagenet/train/n02797295/n02797295_26988.JPEG 22
49299,/imagenet/train/n02097209/n02097209_1634.JPEG 3
49300,/imagenet/train/n01770393/n01770393_6968.JPEG 4
49301,/imagenet/train/n02112350/n02112350_5700.JPEG 7
49302,/imagenet/train/n02509815/n02509815_1517.JPEG 4
49303,/imagenet/train/n02264363/n02264363_6661.JPEG 34
49304,/imagenet/train/n04458633/n04458633_9475.JPEG 13
49305,/imagenet/train/n04277352/n04277352_9178.JPEG 1
49306,/imagenet/train/n04579145/n04579145_6918.JPEG 17
49307,/imagenet/train/n04008634/n04008634_5522.JPEG 0
49308,/imagenet/train/n01748264/n01748264_10012.JPEG 4
49309,/imagenet/train/n07718472/n07718472_8124.JPEG 39
49310,/imagenet/train/n03956157/n03956157_8071.JPEG 13
49311,/imagenet/train/n03793489/n03793489_221.JPEG 16
49312,/imagenet/train/n02640242/n02640242_27330.JPEG 7
49313,/imagenet/train/n01534433/n01534433_5137.JPEG 4
49314,/imagenet/train/n02509815/n02509815_31988.JPEG 4
49315,/imagenet/train/n04141975/n04141975_32196.JPEG 22
49316,/imagenet/train/n04273569/n04273569_4142.JPEG 7
49317,/imagenet/train/n04069434/n04069434_4040.JPEG 3
49318,/imagenet/train/n02106166/n02106166_2127.JPEG 2
49319,/imagenet/train/n01775062/n01775062_216.JPEG 4
49320,/imagenet/train/n03089624/n03089624_6763.JPEG 2
49321,/imagenet/train/n03854065/n03854065_4967.JPEG 16
49322,/imagenet/train/n02095889/n02095889_14325.JPEG 6
49323,/imagenet/train/n07742313/n07742313_21912.JPEG 39
49324,/imagenet/train/n03888257/n03888257_24204.JPEG 7
49325,/imagenet/train/n01592084/n01592084_6453.JPEG 4
49326,/imagenet/train/n03887697/n03887697_1107.JPEG 63
49327,/imagenet/train/n01695060/n01695060_5874.JPEG 4
49328,/imagenet/train/n02814860/n02814860_27702.JPEG 25
49329,/imagenet/train/n02085620/n02085620_5762.JPEG 47
49330,/imagenet/train/n02808304/n02808304_1737.JPEG 5
49331,/imagenet/train/n02966687/n02966687_6088.JPEG 10
49332,/imagenet/train/n02105641/n02105641_713.JPEG 2
49333,/imagenet/train/n02790996/n02790996_9321.JPEG 7
49334,/imagenet/train/n04606251/n04606251_7784.JPEG 23
49335,/imagenet/train/n03124170/n03124170_15308.JPEG 5
49336,/imagenet/train/n02099712/n02099712_698.JPEG 4
49337,/imagenet/train/n02917067/n02917067_9285.JPEG 13
49338,/imagenet/train/n02128385/n02128385_34187.JPEG 4
49339,/imagenet/train/n07753113/n07753113_5360.JPEG 44
49340,/imagenet/train/n02093256/n02093256_751.JPEG 7
49341,/imagenet/train/n04447861/n04447861_42.JPEG 17
49342,/imagenet/train/n01592084/n01592084_1457.JPEG 4
49343,/imagenet/train/n02013706/n02013706_13638.JPEG 4
49344,/imagenet/train/n02091635/n02091635_3509.JPEG 13
49345,/imagenet/train/n02497673/n02497673_1556.JPEG 4
49346,/imagenet/train/n02279972/n02279972_6619.JPEG 34
49347,/imagenet/train/n03763968/n03763968_2878.JPEG 7
49348,/imagenet/train/n03496892/n03496892_6333.JPEG 13
49349,/imagenet/train/n01689811/n01689811_10339.JPEG 4
49350,/imagenet/train/n12057211/n12057211_2989.JPEG 39
49351,/imagenet/train/n03692522/n03692522_30533.JPEG 10
49352,/imagenet/train/n04037443/n04037443_36409.JPEG 2
49353,/imagenet/train/n04065272/n04065272_18471.JPEG 25
49354,/imagenet/train/n01968897/n01968897_15212.JPEG 3
49355,/imagenet/train/n02091831/n02091831_3847.JPEG 4
49356,/imagenet/train/n03160309/n03160309_44954.JPEG 25
49357,/imagenet/train/n03649909/n03649909_23681.JPEG 42
49358,/imagenet/train/n12144580/n12144580_328.JPEG 17
49359,/imagenet/train/n03947888/n03947888_1138.JPEG 13
49360,/imagenet/train/n01753488/n01753488_22169.JPEG 4
49361,/imagenet/train/n02091244/n02091244_5064.JPEG 4
49362,/imagenet/train/n04099969/n04099969_3115.JPEG 16
49363,/imagenet/train/n01872401/n01872401_3353.JPEG 4
49364,/imagenet/train/n03796401/n03796401_2796.JPEG 13
49365,/imagenet/train/n03877472/n03877472_29556.JPEG 6
49366,/imagenet/train/n02124075/n02124075_12686.JPEG 4
49367,/imagenet/train/n02825657/n02825657_10404.JPEG 13
49368,/imagenet/train/n03063599/n03063599_5633.JPEG 17
49369,/imagenet/train/n01847000/n01847000_10299.JPEG 4
49370,/imagenet/train/n02115641/n02115641_4767.JPEG 4
49371,/imagenet/train/n03291819/n03291819_4449.JPEG 3
49372,/imagenet/train/n02701002/n02701002_4752.JPEG 13
49373,/imagenet/train/n02091635/n02091635_8156.JPEG 33
49374,/imagenet/train/n01983481/n01983481_22963.JPEG 43
49375,/imagenet/train/n01877812/n01877812_213.JPEG 4
49376,/imagenet/train/n04235860/n04235860_8466.JPEG 3
49377,/imagenet/train/n04192698/n04192698_4185.JPEG 7
49378,/imagenet/train/n01770393/n01770393_5040.JPEG 2
49379,/imagenet/train/n04486054/n04486054_24156.JPEG 13
49380,/imagenet/train/n09399592/n09399592_19767.JPEG 30
49381,/imagenet/train/n01914609/n01914609_10578.JPEG 34
49382,/imagenet/train/n04356056/n04356056_9156.JPEG 2
49383,/imagenet/train/n01616318/n01616318_1884.JPEG 4
49384,/imagenet/train/n03032252/n03032252_43580.JPEG 13
49385,/imagenet/train/n01669191/n01669191_9899.JPEG 19
49386,/imagenet/train/n02091635/n02091635_1634.JPEG 4
49387,/imagenet/train/n02114548/n02114548_12832.JPEG 4
49388,/imagenet/train/n04509417/n04509417_6631.JPEG 7
49389,/imagenet/train/n03769881/n03769881_4192.JPEG 13
49390,/imagenet/train/n09468604/n09468604_6933.JPEG 25
49391,/imagenet/train/n03379051/n03379051_11506.JPEG 7
49392,/imagenet/train/n04560804/n04560804_7077.JPEG 17
49393,/imagenet/train/n03874599/n03874599_4229.JPEG 13
49394,/imagenet/train/n03134739/n03134739_1724.JPEG 7
49395,/imagenet/train/n02093256/n02093256_7524.JPEG 4
49396,/imagenet/train/n02104365/n02104365_6023.JPEG 4
49397,/imagenet/train/n02113978/n02113978_2787.JPEG 4
49398,/imagenet/train/n02437312/n02437312_31716.JPEG 7
49399,/imagenet/train/n07753113/n07753113_13044.JPEG 43
49400,/imagenet/train/n02509815/n02509815_2043.JPEG 4
49401,/imagenet/train/n04275548/n04275548_1290.JPEG 4
49402,/imagenet/train/n01632458/n01632458_181.JPEG 4
49403,/imagenet/train/n06359193/n06359193_63501.JPEG 2
49404,/imagenet/train/n01833805/n01833805_6999.JPEG 4
49405,/imagenet/train/n03676483/n03676483_6299.JPEG 5
49406,/imagenet/train/n02268853/n02268853_7386.JPEG 4
49407,/imagenet/train/n03063599/n03063599_3783.JPEG 17
49408,/imagenet/train/n02113978/n02113978_4179.JPEG 4
49409,/imagenet/train/n03891332/n03891332_10115.JPEG 10
49410,/imagenet/train/n06785654/n06785654_12338.JPEG 17
49411,/imagenet/train/n01755581/n01755581_22621.JPEG 3
49412,/imagenet/train/n03902125/n03902125_10036.JPEG 10
49413,/imagenet/train/n02906734/n02906734_2523.JPEG 7
49414,/imagenet/train/n02486410/n02486410_13016.JPEG 4
49415,/imagenet/train/n02782093/n02782093_557.JPEG 7
49416,/imagenet/train/n03838899/n03838899_27832.JPEG 1
49417,/imagenet/train/n03393912/n03393912_448.JPEG 13
49418,/imagenet/train/n03452741/n03452741_15660.JPEG 13
49419,/imagenet/train/n03691459/n03691459_21009.JPEG 1
49420,/imagenet/train/n02098286/n02098286_4049.JPEG 16
49421,/imagenet/train/n01601694/n01601694_17097.JPEG 4
49422,/imagenet/train/n01843065/n01843065_6858.JPEG 4
49423,/imagenet/train/n02835271/n02835271_19501.JPEG 7
49424,/imagenet/train/n02094258/n02094258_905.JPEG 4
49425,/imagenet/train/n03062245/n03062245_539.JPEG 10
49426,/imagenet/train/n04604644/n04604644_4112.JPEG 25
49427,/imagenet/train/n03792782/n03792782_9366.JPEG 38
49428,/imagenet/train/n01843065/n01843065_4849.JPEG 4
49429,/imagenet/train/n03970156/n03970156_16734.JPEG 2
49430,/imagenet/train/n04086273/n04086273_8824.JPEG 0
49431,/imagenet/train/n03355925/n03355925_25793.JPEG 7
49432,/imagenet/train/n01829413/n01829413_5806.JPEG 4
49433,/imagenet/train/n02112018/n02112018_4815.JPEG 3
49434,/imagenet/train/n01443537/n01443537_3951.JPEG 4
49435,/imagenet/train/n02790996/n02790996_15769.JPEG 59
49436,/imagenet/train/n01537544/n01537544_6394.JPEG 42
49437,/imagenet/train/n07718472/n07718472_14484.JPEG 43
49438,/imagenet/train/n07615774/n07615774_36450.JPEG 2
49439,/imagenet/train/n09835506/n09835506_18634.JPEG 7
49440,/imagenet/train/n04136333/n04136333_9995.JPEG 24
49441,/imagenet/train/n04458633/n04458633_4133.JPEG 13
49442,/imagenet/train/n03916031/n03916031_9695.JPEG 17
49443,/imagenet/train/n03179701/n03179701_3456.JPEG 62
49444,/imagenet/train/n02106662/n02106662_26648.JPEG 4
49445,/imagenet/train/n03584829/n03584829_8514.JPEG 10
49446,/imagenet/train/n04356056/n04356056_21004.JPEG 17
49447,/imagenet/train/n03452741/n03452741_6933.JPEG 16
49448,/imagenet/train/n01687978/n01687978_11035.JPEG 4
49449,/imagenet/train/n02454379/n02454379_10943.JPEG 4
49450,/imagenet/train/n02487347/n02487347_11953.JPEG 4
49451,/imagenet/train/n04553703/n04553703_17954.JPEG 16
49452,/imagenet/train/n03297495/n03297495_5094.JPEG 10
49453,/imagenet/train/n02013706/n02013706_1928.JPEG 4
49454,/imagenet/train/n04204238/n04204238_9335.JPEG 51
49455,/imagenet/train/n01981276/n01981276_23269.JPEG 4
49456,/imagenet/train/n07754684/n07754684_21404.JPEG 39
49457,/imagenet/train/n04317175/n04317175_3419.JPEG 10
49458,/imagenet/train/n02120079/n02120079_22626.JPEG 4
49459,/imagenet/train/n01924916/n01924916_5281.JPEG 19
49460,/imagenet/train/n04153751/n04153751_8777.JPEG 10
49461,/imagenet/train/n02090622/n02090622_3090.JPEG 7
49462,/imagenet/train/n02481823/n02481823_13883.JPEG 4
49463,/imagenet/train/n04548362/n04548362_6489.JPEG 10
49464,/imagenet/train/n03916031/n03916031_771.JPEG 17
49465,/imagenet/train/n03924679/n03924679_11859.JPEG 16
49466,/imagenet/train/n04404412/n04404412_2774.JPEG 2
49467,/imagenet/train/n01818515/n01818515_1832.JPEG 4
49468,/imagenet/train/n02277742/n02277742_6006.JPEG 33
49469,/imagenet/train/n02120505/n02120505_14343.JPEG 4
49470,/imagenet/train/n04398044/n04398044_33901.JPEG 17
49471,/imagenet/train/n03637318/n03637318_19037.JPEG 3
49472,/imagenet/train/n07716906/n07716906_4836.JPEG 17
49473,/imagenet/train/n03710637/n03710637_10581.JPEG 5
49474,/imagenet/train/n02869837/n02869837_32542.JPEG 3
49475,/imagenet/train/n03825788/n03825788_9750.JPEG 8
49476,/imagenet/train/n02802426/n02802426_6140.JPEG 7
49477,/imagenet/train/n01751748/n01751748_1242.JPEG 4
49478,/imagenet/train/n02100583/n02100583_9018.JPEG 7
49479,/imagenet/train/n03345487/n03345487_4589.JPEG 13
49480,/imagenet/train/n04548280/n04548280_8454.JPEG 17
49481,/imagenet/train/n02086079/n02086079_10742.JPEG 24
49482,/imagenet/train/n01873310/n01873310_10357.JPEG 4
49483,/imagenet/train/n03871628/n03871628_5458.JPEG 17
49484,/imagenet/train/n06874185/n06874185_17114.JPEG 13
49485,/imagenet/train/n04251144/n04251144_20043.JPEG 7
49486,/imagenet/train/n09193705/n09193705_8804.JPEG 25
49487,/imagenet/train/n04209239/n04209239_4300.JPEG 24
49488,/imagenet/train/n02536864/n02536864_28257.JPEG 25
49489,/imagenet/train/n02165105/n02165105_8222.JPEG 4
49490,/imagenet/train/n02493793/n02493793_6328.JPEG 4
49491,/imagenet/train/n02978881/n02978881_8771.JPEG 10
49492,/imagenet/train/n09399592/n09399592_12160.JPEG 30
49493,/imagenet/train/n03874599/n03874599_5894.JPEG 2
49494,/imagenet/train/n04111531/n04111531_4904.JPEG 1
49495,/imagenet/train/n04462240/n04462240_6079.JPEG 2
49496,/imagenet/train/n03457902/n03457902_18812.JPEG 13
49497,/imagenet/train/n03902125/n03902125_7832.JPEG 2
49498,/imagenet/train/n04476259/n04476259_21063.JPEG 17
49499,/imagenet/train/n02500267/n02500267_3737.JPEG 4
49500,/imagenet/train/n03902125/n03902125_24115.JPEG 41
49501,/imagenet/train/n03976467/n03976467_4529.JPEG 1
49502,/imagenet/train/n04596742/n04596742_185.JPEG 17
49503,/imagenet/train/n02526121/n02526121_5900.JPEG 4
49504,/imagenet/train/n01774750/n01774750_1821.JPEG 4
49505,/imagenet/train/n02206856/n02206856_5217.JPEG 34
49506,/imagenet/train/n02108089/n02108089_1177.JPEG 8
49507,/imagenet/train/n04023962/n04023962_2719.JPEG 1
49508,/imagenet/train/n01689811/n01689811_7840.JPEG 4
49509,/imagenet/train/n02776631/n02776631_29494.JPEG 16
49510,/imagenet/train/n02814533/n02814533_49380.JPEG 30
49511,/imagenet/train/n04154565/n04154565_12930.JPEG 2
49512,/imagenet/train/n02814860/n02814860_12436.JPEG 30
49513,/imagenet/train/n01440764/n01440764_7044.JPEG 4
49514,/imagenet/train/n07753113/n07753113_4185.JPEG 39
49515,/imagenet/train/n01641577/n01641577_11635.JPEG 4
49516,/imagenet/train/n03680355/n03680355_785.JPEG 3
49517,/imagenet/train/n01877812/n01877812_7478.JPEG 4
49518,/imagenet/train/n04486054/n04486054_8122.JPEG 13
49519,/imagenet/train/n01817953/n01817953_1700.JPEG 4
